Area_sqft,Property_Type,Year_Built,Distance_to_City_Center_km,Bedrooms,Bathrooms,Floor_Number,Price_INR
1721,0.0,2021,5.599969952527306,3,2,17,12935318
5482,0.0,2015,26.46770604426669,6,5,8,33873547
633,0.0,2019,31.71820114780851,1,2,12,3944162
3536,1.0,2013,20.32595663986801,4,3,3,31490737
4120,0.5,2019,43.127192316692685,6,6,2,17888791
3670,1.0,2013,12.470307088021308,5,6,0,35356479
2498,0.0,2021,44.65101730816982,4,3,4,15154318
1641,0.0,2017,26.537636955414246,2,2,16,5744768
4869,0.0,2017,38.788261530798735,6,5,7,48878119
3487,0.0,2019,5.8394435034571845,4,3,17,15473081
589,0.0,2018,44.27307616241375,1,1,9,1945072
1096,0.5,2021,34.099729032265046,2,2,3,14172501
572,0.5,2020,26.961187741991825,1,2,2,7807385
3803,1.0,2013,0.7164142961355408,5,5,0,65983484
5607,0.5,2014,0.6875515273479131,6,6,0,26386954
5133,0.0,2017,8.016191296443322,6,6,14,21290102
5773,0.0,2017,18.620647231428624,6,5,6,23100544
4881,0.0,2012,13.667767817111885,6,6,2,55009410
2926,0.0,2014,38.3134678317793,4,4,17,16240868
3252,0.0,2019,33.938029385188266,4,5,1,32848699
3397,0.0,2019,40.1909272005032,5,6,1,21003637
4409,1.0,2011,17.140303414091008,6,6,1,24161462
2732,0.5,2025,35.510401969222706,4,3,1,13821713
2256,0.0,2015,38.00157530256088,2,1,16,13000010
5243,0.0,2014,44.87052868888235,6,6,1,27090947
605,0.0,2019,35.07534722710867,1,1,8,2137519
774,0.0,2020,38.71006765290046,1,2,6,2857264
5431,0.5,2017,14.022523223889966,6,6,0,27583655
4608,0.0,2024,30.307050150944146,5,5,5,32715083
1178,0.5,2011,29.940956131992937,2,2,0,13060639
3401,0.0,2016,26.461812556120723,5,4,2,21077681
4771,1.0,2021,43.371200532533656,6,6,2,25209413
4177,0.0,2014,19.072769960581773,5,4,3,43220802
814,0.0,2014,39.12414684596073,2,3,0,2549884
5908,1.0,2014,2.9901623244265725,6,6,3,62724010
2799,0.0,2014,18.72824743830857,3,2,15,17656960
3512,0.0,2025,3.7457114333170916,5,5,8,16825098
3982,0.0,2010,26.9370554885156,5,4,8,22884262
2436,0.0,2017,26.860438636181915,4,3,11,16138619
3140,0.0,2011,15.928706646916822,3,2,13,19555449
5363,0.0,2021,40.82197546337326,6,6,18,35239993
5627,0.0,2021,7.730140602843649,6,5,15,25373094
2483,0.0,2023,21.160039760440498,3,3,17,11167503
2797,0.0,2016,26.757631339486665,4,4,1,17317189
3638,1.0,2014,9.322136805877143,4,4,0,33501058
2214,0.0,2013,36.959329536122766,3,3,0,7653016
5434,0.5,2011,20.773948514869446,6,6,1,23305041
1011,0.0,2020,23.780577700388076,2,2,7,6732850
3240,1.0,2013,18.586503887684206,4,3,1,31135430
739,0.0,2015,27.469018294511024,1,1,4,7490816
5579,1.0,2018,36.72252960848114,6,6,0,31395406
501,0.5,2014,15.417308937057866,1,1,1,2363774
2096,0.0,2012,14.044368892108215,3,4,0,12718158
560,0.0,2023,41.079312943472544,1,1,17,2210677
2992,1.0,2024,44.96742930279044,4,5,3,17475762
3765,0.0,2012,10.637582057818884,4,4,10,23837530
1575,0.0,2022,10.158692681437952,1,1,13,6931007
3928,0.0,2014,7.085837834613407,5,4,10,26195677
1774,0.0,2013,13.527857284509485,2,3,10,6286364
5365,0.0,2024,22.588328455155157,6,6,16,22459750
2150,0.0,2022,0.7156059601041491,2,1,20,28096423
2221,1.0,2017,11.223982807881375,3,2,0,13627312
4961,0.0,2010,38.7049559873938,6,5,18,25891921
1481,0.0,2019,6.011540666430862,1,2,13,6504296
4848,0.5,2012,37.789341650520356,6,5,0,17976186
5450,0.5,2014,25.419439818885873,6,6,1,23749451
5663,0.0,2013,12.303355684809512,6,5,0,20771781
3436,0.0,2025,20.793801663377327,4,3,16,25513932
5151,1.0,2025,8.104065509621723,6,6,3,103262872
3888,0.0,2022,27.023188596666717,4,3,7,44811290
5814,0.0,2010,4.136909848113699,6,5,16,37134970
3966,0.0,2014,27.69105514464334,4,5,4,24360132
2869,0.0,2010,21.63909941991247,4,4,20,16375377
1574,1.0,2022,0.5502989640463292,1,1,2,30645390
425,0.0,2017,41.84175058483656,1,1,15,2624293
992,1.0,2024,1.8184887258685163,2,1,1,19408028
679,0.5,2019,38.40668880176741,1,1,1,5269720
3066,0.0,2021,11.849817115528388,4,3,3,13507091
5689,0.0,2015,44.2021096532581,6,6,8,29811124
3597,0.5,2016,44.98735245673318,4,5,0,14941968
4625,0.5,2018,10.883016983707467,5,4,2,38785338
5655,1.0,2022,11.719478300277409,6,5,3,38348445
780,0.5,2020,38.23859706283518,1,2,3,9871524
5176,1.0,2017,6.756832882914347,6,6,0,54858116
2588,0.0,2010,0.6503204088060036,4,4,18,9649146
490,0.5,2011,28.530669716956847,1,2,1,3445593
3109,0.0,2011,12.60028324111749,4,5,0,19046710
4798,1.0,2012,16.91190175863005,6,6,3,72641745
5072,0.0,2022,20.41410332797185,6,6,8,20762690
4692,0.0,2014,12.329985697806379,5,5,17,18166841
812,0.0,2022,5.782202649886525,1,1,10,6170813
4830,0.0,2022,31.99742208785869,6,6,0,55101109
5893,0.0,2015,22.435579972129815,6,5,1,37957132
1197,0.0,2023,34.70682718758431,2,1,15,7936813
3209,0.0,2022,40.85271862195735,5,4,13,12590066
2749,0.0,2024,10.564861272492584,4,3,19,36239651
5781,0.0,2012,40.323213897631,6,5,4,31996861
3173,0.0,2015,43.06781665611926,4,3,13,10019435
4024,1.0,2024,13.745593858279005,6,6,0,79630338
1983,1.0,2015,38.51715480257405,2,2,1,9891448
5216,0.0,2019,12.635068223493693,6,5,6,64019505
4646,0.5,2025,37.7491713465408,6,6,2,37368606
3403,0.5,2012,40.86994742937499,4,3,3,36229426
2113,0.0,2013,43.569587791335515,3,3,13,6575791
3331,0.0,2013,26.025914960372695,4,4,17,19859827
3484,0.0,2010,24.84327280179526,5,4,17,20602428
4467,0.0,2022,5.011947472096702,5,5,11,22233092
2169,0.0,2019,24.505828756414953,3,4,1,8202548
5557,0.5,2025,37.845572145157824,6,5,1,26770853
3830,0.5,2010,0.906683297471004,4,3,3,32890781
5971,1.0,2023,40.938518548911105,6,5,0,57002916
4898,0.0,2013,26.140474334738407,6,6,13,16998503
3139,0.0,2017,29.087435133918813,4,3,17,20071850
824,0.0,2018,32.980544391696384,2,3,7,2980347
491,0.5,2015,41.81626553806887,1,1,2,3280972
2474,0.0,2021,31.398521344788932,4,5,18,27582868
3366,1.0,2021,20.076023140840668,4,4,1,60407622
5902,0.0,2012,38.71396390101614,6,6,6,32595353
418,0.5,2010,42.81351694952682,1,1,3,1592662
3890,0.0,2025,28.143775005765267,4,4,0,16835496
4884,0.0,2013,34.54313796005155,6,5,19,28599280
4071,0.0,2011,25.083435185231547,6,5,3,13458787
4372,0.0,2025,5.441855506902696,6,6,15,34199451
492,0.5,2021,27.685744359405934,1,2,1,4212558
4536,0.0,2024,25.85529600622028,6,6,17,34121914
5247,0.0,2024,22.76391873873555,6,6,19,39075433
2495,0.0,2016,25.617865764371793,4,3,0,15963333
1004,1.0,2012,15.589258787030973,2,2,1,5163126
3655,0.0,2017,36.16427572019162,4,3,20,23393180
2703,0.0,2018,11.318476319022603,4,5,3,32946069
5040,0.0,2013,19.72662694381798,6,6,15,31896314
2666,0.0,2014,32.252179313527336,4,4,7,25855890
1842,0.0,2014,25.52205076053419,2,1,16,6368616
2549,0.0,2017,6.307415960590249,4,4,17,17314200
3839,0.0,2025,22.546676247775274,4,3,0,17058373
4057,1.0,2021,33.737666765504244,6,5,3,23180110
1413,0.0,2010,3.6321015561665013,2,1,16,14768204
3507,0.0,2015,38.398969737774344,5,6,6,12108389
2875,0.5,2020,23.249399909944746,4,5,1,14766578
4630,1.0,2011,24.008207893088084,5,4,0,24442938
3756,0.0,2023,25.598362708309548,4,3,13,15606550
4191,0.0,2018,11.338684042317134,5,6,10,26701909
4811,1.0,2016,17.444033417930775,6,6,2,27695809
4863,0.5,2020,30.265747008337833,6,6,1,66077061
3762,0.5,2024,18.077191824750503,5,6,2,19588565
638,0.0,2025,42.23530179769991,1,2,10,3968721
1096,0.0,2021,40.83228623290193,2,1,13,6994827
2476,1.0,2019,8.331927421189327,3,3,0,27596987
4700,0.0,2018,9.336270202183883,6,6,17,33760525
1923,0.0,2025,18.790442288547933,3,4,11,24207427
2679,0.0,2021,26.450225002797414,3,3,0,30413671
5403,0.5,2019,39.76724265584497,6,6,1,41303606
5087,1.0,2013,6.088777472784129,6,6,0,50481912
2121,0.5,2014,35.89409649565313,3,2,2,15389291
2269,0.0,2023,5.903911277577329,3,2,2,18105527
735,0.5,2022,25.21342954348052,1,2,0,10776159
4019,0.5,2020,26.29014000369815,5,5,0,33669048
2499,1.0,2019,43.398551029561865,3,2,1,22849367
4327,0.0,2022,33.95670877656999,6,6,6,15459196
1794,0.0,2016,32.689286242683494,2,2,15,6325327
4266,0.0,2021,1.6134520781018855,5,6,19,19526177
4663,0.0,2012,34.15205108794146,6,6,1,26334071
3379,0.5,2022,30.67600407885693,5,6,0,15569402
3403,0.0,2017,30.723593886394756,4,3,20,34023066
4268,0.0,2016,2.754358634888183,6,6,19,30063959
750,0.0,2020,17.939947557901537,1,2,6,8901095
2962,0.0,2015,5.610731745397673,3,2,17,19896421
1052,0.0,2017,41.08510050722415,1,1,16,3568351
2447,0.0,2011,16.82537220795656,4,4,15,8972278
2879,0.0,2014,39.491896794071884,3,2,1,27784510
1374,1.0,2022,14.639390388839313,2,3,2,25995901
1227,0.5,2018,30.366821010904506,1,2,0,5624226
4497,0.5,2024,0.920751817305825,6,5,3,45689094
1365,0.5,2017,31.544564579838624,1,1,2,6099879
2302,0.5,2010,31.528929603734028,3,2,3,9421465
4252,0.0,2019,6.633610189534727,5,5,10,31345052
2994,0.0,2024,20.41170204853058,4,4,1,21842298
5314,1.0,2017,30.903060333781713,6,6,3,26677704
2555,0.0,2011,24.122176910877247,3,3,3,14928825
5120,0.0,2023,41.679570596285245,6,6,5,32665148
2503,0.0,2023,9.883135813245866,4,4,14,11257880
4535,0.0,2025,43.44589479703943,6,6,15,17509272
904,0.0,2016,22.437654777095023,1,1,11,3505256
5468,0.5,2010,44.989020978340676,6,6,0,19978180
1098,0.0,2022,19.472457576461142,2,1,9,7953688
411,0.0,2023,39.15775461671773,1,1,13,2694697
2207,0.0,2012,37.708408086101464,2,1,1,11379164
4420,0.0,2016,24.481554322475375,5,4,14,28100510
634,1.0,2019,34.43925095105007,1,1,2,9768510
4099,0.0,2010,33.55455436012589,6,6,1,13141575
1720,0.5,2020,6.405892352490224,3,3,1,26455342
5411,0.0,2018,33.18279733160551,6,6,13,54835909
1996,0.0,2013,32.84595033500384,2,3,11,11730556
4017,1.0,2014,19.65346245910208,6,6,0,39610669
2722,0.0,2012,7.340480716784436,3,3,8,18451519
5692,0.5,2018,20.57910785892476,6,6,0,48713441
5098,0.0,2020,33.73735330035496,6,6,8,19656889
4218,0.0,2015,39.64328554130338,6,6,19,24328111
3655,0.0,2021,16.918423388799724,5,6,14,25717052
2871,0.5,2016,15.545292967399579,4,5,3,23479536
4944,1.0,2017,9.25722606971726,6,6,1,29636932
5597,1.0,2021,16.821402207505425,6,5,1,35426644
2967,1.0,2022,11.131973175666193,3,2,0,19559255
5546,0.0,2010,15.485288302478635,6,6,18,33494342
1325,0.0,2025,24.554271368015282,1,2,0,5696081
1064,0.0,2010,25.771920583249074,1,1,5,6014116
4039,0.0,2015,33.49920713607315,6,5,5,14004424
3315,0.0,2015,44.2442078203055,5,4,9,18130626
3792,0.0,2010,4.485264839819282,5,5,3,23144854
3758,0.0,2017,10.984150970563222,5,4,8,24733838
715,1.0,2025,18.73891027965967,1,2,2,8413974
5732,1.0,2019,43.5587405777424,6,6,1,31409928
2080,0.5,2016,13.016586610249554,2,1,2,29548279
3500,0.5,2025,39.53672919974104,5,5,2,16946880
3966,0.0,2016,18.565988745686152,4,4,1,26302081
2069,0.0,2022,43.162103248131366,2,3,6,20217522
3815,0.0,2013,2.1148655449765394,4,3,17,27539886
5645,0.0,2024,11.267167286382648,6,5,10,42556483
1941,0.0,2014,2.235658210204455,2,3,16,7743495
1042,0.0,2017,33.94948784007378,1,1,10,3431407
4654,0.5,2025,29.511239929013428,6,6,3,23720402
2011,0.0,2019,10.825928212088646,3,4,1,23739776
4631,0.0,2018,2.9515094343826007,6,5,9,34904079
2682,0.0,2013,35.75450903875893,4,4,18,24548559
2025,1.0,2018,34.31763502191617,2,2,1,18995660
5258,1.0,2025,41.41114971901017,6,6,0,87244116
681,0.0,2019,7.939919445573831,1,1,13,2889275
798,0.0,2019,26.042138371312877,1,2,10,3257287
2908,0.0,2024,41.35940381430183,3,2,13,19444471
5093,1.0,2018,9.646867417305968,6,6,0,32709903
2569,0.0,2018,27.526306024386503,3,4,6,26809442
4813,0.0,2012,27.516136887130894,6,6,10,17313501
3005,0.0,2021,2.3603136735010493,4,5,3,13963404
1605,1.0,2013,35.31018360762738,2,3,2,13704380
3366,0.0,2022,35.633130179649754,5,5,3,12583070
4507,0.0,2023,9.030335155223273,6,5,9,20267164
3000,0.0,2014,2.392247443466356,3,3,13,20952138
4923,0.0,2015,32.54117501835539,6,6,3,29814795
4169,0.0,2019,6.499178611388623,6,6,4,32192425
922,0.0,2015,31.180772278616317,2,2,8,3174564
5154,1.0,2021,7.188253858992562,6,5,1,59869094
4568,0.0,2019,38.784717387237514,6,6,14,16710088
5684,0.0,2010,27.710980058780702,6,6,9,32111345
3609,0.0,2025,26.16635961289864,4,5,17,15578013
4643,1.0,2013,24.27747700018252,6,5,0,25753468
4826,0.0,2025,2.3354944464049607,6,6,7,41569997
4216,0.0,2024,37.825913885791905,5,4,4,47524833
2046,0.5,2019,20.666247010621834,2,1,3,10604750
1036,1.0,2016,16.96775755800758,2,3,2,10188688
3083,0.5,2020,28.579866355321943,4,3,3,43880998
3595,0.0,2017,22.739411928252213,5,6,11,38801410
1230,0.5,2023,13.295325664749576,1,1,0,20125472
5149,0.0,2017,7.092984596738142,6,6,14,58307079
4184,0.0,2015,5.009680075061075,6,5,17,17291840
4549,0.5,2012,11.0243734193882,6,6,0,20617545
3381,0.5,2013,39.219882071555254,5,4,2,22950742
4578,0.5,2013,5.3873520217458255,5,6,3,39403491
3065,0.5,2024,36.7776577262072,4,5,3,15431511
772,0.0,2022,39.134961507508365,1,1,7,2832212
1933,1.0,2015,37.21544867880938,3,4,3,28058181
1249,1.0,2013,38.929471750606055,2,1,1,16822682
4787,0.0,2014,10.068563160646649,5,5,18,18699531
5528,0.0,2015,44.796359561882156,6,6,19,29856149
3167,0.0,2020,24.65555166613542,4,5,2,21205886
1172,0.5,2012,36.573019172052646,1,1,3,7565146
5006,0.0,2012,22.092694706977326,6,6,9,27963709
1487,0.5,2025,8.99641052172763,1,1,0,15037152
1403,0.0,2016,38.15458097387672,2,2,7,4957094
5567,1.0,2010,22.333381249370508,6,5,3,51281622
5686,1.0,2013,43.76624407461599,6,6,0,27626003
2425,1.0,2025,36.60375454042976,3,4,2,14416551
741,0.5,2012,33.897202831602854,1,2,2,2918087
2324,0.0,2022,32.50162628869415,3,2,12,9248774
843,0.0,2024,27.607061065387505,1,2,14,3522626
5894,0.0,2014,40.42729420084881,6,5,12,54238757
4758,0.5,2011,28.1377823168893,6,6,3,20226549
2575,0.5,2019,44.821255220900845,3,4,2,18240252
3221,0.0,2018,23.747181639541747,4,4,14,35298820
3072,0.0,2014,4.138372510327056,4,5,3,21249536
667,0.0,2023,34.205652334901814,1,1,18,2581554
1905,1.0,2019,2.457353625196259,3,2,2,12394892
4260,0.0,2013,17.66456032436846,6,6,11,15811550
4169,0.0,2021,20.49981054001681,6,5,10,17908503
5729,0.0,2013,40.01166218179028,6,6,17,19138536
3693,0.0,2016,25.46856376806485,4,4,18,39099613
1682,1.0,2025,42.513016041844246,2,1,2,17122955
2376,0.0,2013,11.186654126945534,3,3,0,8686034
1476,0.0,2019,12.98473272538839,1,1,18,6111074
5581,0.0,2017,16.750659775299063,6,6,9,38787053
1308,0.0,2024,32.9778921075447,2,2,12,5698886
4980,0.0,2010,30.76762294550601,6,5,13,16005890
5922,0.0,2019,9.658523459193468,6,6,17,45192803
3914,0.0,2021,18.465478950879447,4,4,3,29280519
1741,0.0,2020,16.15494291392246,2,1,3,20565387
2868,1.0,2015,34.2873365291276,3,4,2,24419644
1116,0.5,2023,16.875962105710204,1,2,1,6309130
3561,0.0,2021,34.13765808744196,5,6,3,39961785
3227,0.5,2018,24.90165704556907,5,6,1,26910567
744,0.5,2014,42.44509075394457,1,1,1,9012382
833,0.0,2014,44.00618502871669,1,2,5,7328611
5054,1.0,2013,28.513817513681175,6,5,1,44969323
5023,0.0,2018,41.424494300226854,6,6,20,30647508
2813,0.5,2011,32.613655091794,4,3,3,33410387
1823,1.0,2025,30.66611192747392,2,2,2,12020167
1383,1.0,2024,21.21479015642411,1,1,3,8783199
2681,1.0,2018,25.430558262575097,4,4,0,26174592
3046,0.5,2015,17.82951774069792,3,4,2,14072804
4559,0.5,2021,8.286137534802707,5,4,2,40114544
4973,0.0,2019,41.65021721237432,6,6,17,17660572
3392,0.0,2022,9.92843656955088,4,5,11,24759468
3876,0.5,2017,24.615689204872467,4,4,2,17870371
1348,0.0,2013,33.300865458163166,2,3,8,4450421
4173,0.0,2022,37.147156105753055,5,6,16,43126619
4448,0.0,2013,16.324489489897246,5,5,8,27935675
1093,0.5,2019,29.775725053191778,1,1,3,9038253
5956,0.5,2010,20.221198053001967,6,6,1,27125626
4734,0.5,2023,37.067149960251115,6,6,0,65805566
4635,0.0,2015,29.743605034194296,6,6,13,27986056
2997,0.5,2022,2.5800543335468054,4,4,0,29508136
3805,0.0,2025,27.64345306433689,4,5,10,27459577
2538,0.0,2011,31.757752995656347,4,5,4,13981410
3617,0.0,2014,40.93394208920103,4,3,17,20051169
2019,0.0,2024,2.755211653624763,2,1,12,27330084
1074,0.5,2012,27.067858077854716,1,1,2,7840425
4835,1.0,2011,22.782454017336804,6,6,2,42591945
3669,0.0,2019,29.029440732353542,4,3,16,39317878
3945,1.0,2010,34.556224899622705,5,4,3,18383410
854,0.0,2018,6.478386960172353,1,2,20,3780598
1781,0.5,2021,24.61516460862407,2,1,3,8408951
1243,0.0,2010,23.667055315283662,2,1,5,4268095
1696,0.0,2017,23.422656122517278,3,3,0,11000837
2340,0.0,2015,18.893829521359475,3,3,13,15176014
4565,0.5,2013,38.305703048439284,5,4,2,30181939
4286,0.0,2023,3.3172647626083407,5,5,8,30972507
3380,0.0,2018,17.62521213139795,4,5,14,14012981
2206,0.5,2010,26.833130981891127,2,2,1,26260427
2330,0.0,2023,40.946806666728826,2,3,19,15698411
1432,0.5,2013,28.54108587936248,1,1,3,6267369
5522,0.5,2020,6.335923610612242,6,6,0,50795281
668,1.0,2019,30.803198179550506,1,2,2,6448189
3477,0.5,2016,15.608703237264558,5,6,3,47773141
784,0.0,2023,26.623929601826692,1,1,16,5396646
5753,0.0,2025,25.91290315441384,6,5,13,24378957
5396,0.5,2013,8.17024959682218,6,6,2,43744124
2001,0.0,2020,36.93975197007573,2,1,9,12847872
1381,0.0,2023,24.533250590011548,1,1,18,5560370
2543,0.0,2010,17.69450504234705,3,3,13,14683693
524,0.0,2024,9.661884023078052,1,1,17,2438221
3000,0.5,2013,41.26359876952911,4,5,2,33738423
3393,0.0,2020,11.271293435329317,4,5,6,42142403
2816,0.0,2020,42.102606036943705,3,4,6,10047905
2724,1.0,2023,24.593511788964822,3,2,0,16426904
3680,0.0,2015,22.875644136154264,4,3,8,13281953
4420,0.5,2017,21.494172807320115,6,6,2,22203077
592,1.0,2011,39.733792489280866,1,2,2,4266355
2607,1.0,2024,36.72225573277627,3,3,1,15283493
887,1.0,2018,30.593626226181584,2,3,0,8273958
4079,0.0,2023,23.81016095252566,5,6,16,29064456
3427,0.0,2016,29.725587603939285,5,4,8,12266941
5977,1.0,2022,11.322194514258983,6,5,2,39466562
4742,0.0,2015,22.609896391012366,6,6,12,17574911
4501,0.0,2012,6.763916220627243,5,6,7,16810454
952,0.0,2013,6.209058768671226,1,2,14,3788115
2480,1.0,2017,32.03545449467339,3,3,3,13736046
1703,0.0,2016,42.46174285033826,3,4,17,15293386
4078,0.0,2015,36.21235093613014,5,5,6,23193075
4379,0.0,2016,42.28397363858233,6,5,11,13867452
3450,0.5,2018,10.37326080092444,5,6,1,29008879
5250,1.0,2014,12.144190436449456,6,6,2,87629717
1345,0.0,2014,19.36276340605768,2,1,2,4587821
3085,1.0,2022,17.550911651623817,4,3,3,33056899
5586,0.0,2023,13.764924820698136,6,6,11,23664120
403,0.0,2020,13.511205315189796,1,1,8,1697878
4549,0.5,2019,41.13117767623332,5,4,0,20153446
5653,0.0,2016,8.55007202728889,6,6,20,22813519
3921,0.0,2016,39.41046803463727,5,4,10,38730648
4404,1.0,2022,23.191987690851388,5,6,1,26082270
5475,1.0,2014,41.747488941844296,6,5,1,42640558
444,0.0,2025,1.294585750785879,1,2,18,3651023
5744,0.5,2024,10.378354983995386,6,6,2,33903204
4125,0.0,2017,22.701085382246568,6,5,4,26113304
3299,1.0,2015,6.795739922317289,4,5,2,56730126
2618,0.0,2013,10.068806868212818,3,2,19,17471247
849,0.0,2022,21.603049713561504,1,1,6,3592025
766,0.5,2018,34.66462731522494,1,1,0,5891338
3350,1.0,2011,35.445505019018036,4,5,3,16089846
710,0.5,2024,27.893106885036843,1,1,0,6305747
5172,0.5,2011,40.95111502324516,6,5,3,20595770
5791,1.0,2014,28.50872225986702,6,6,0,84409639
4256,0.0,2012,1.5599822182312881,6,5,9,47162582
1902,1.0,2012,23.55003375194167,3,4,2,27639940
650,0.0,2016,43.55774185856826,1,1,15,2178641
3542,0.5,2022,29.697962812432962,4,4,2,30299586
5865,0.0,2014,31.13440617497398,6,6,15,33778431
654,0.0,2015,5.578644053074737,1,2,5,2719771
4624,1.0,2012,16.506397146412283,6,6,2,69857152
913,0.0,2017,38.1636219571357,1,2,16,5405627
750,1.0,2014,5.409424756988799,1,1,0,11371065
3594,0.0,2017,37.84600115511094,4,3,19,21940777
4144,0.0,2013,26.0045006487018,6,5,1,24851061
4380,0.0,2013,18.02690123359534,6,5,13,26047071
3280,0.0,2014,41.8939849917434,4,3,5,10496882
3778,0.0,2020,1.810246121940496,5,6,15,45979671
3632,0.5,2017,41.7415898542526,4,4,0,44131993
2962,0.0,2013,39.589381338561516,3,3,19,26266490
1995,0.0,2015,44.41471535939737,3,2,0,6577537
2107,0.0,2023,19.044386262404515,3,3,7,9199002
2825,0.5,2017,21.000643871026767,3,2,2,24775647
503,0.5,2012,31.886182199952945,1,1,3,2126147
5999,1.0,2015,5.406124001693594,6,6,0,60136345
5652,0.0,2016,11.33922825008658,6,6,17,22962949
1342,0.0,2017,20.169017045092584,1,1,15,9024816
5050,0.5,2022,32.4379438241368,6,6,3,42058982
5748,0.0,2014,22.592371803606447,6,6,7,36285952
5707,0.0,2022,10.715762811999085,6,6,15,41003017
5939,0.0,2013,13.483867142908947,6,6,12,39540393
4404,0.0,2019,33.860323026124505,5,4,10,16688302
4444,0.5,2019,36.362804331011105,6,5,2,20357558
4269,1.0,2023,19.9094357377382,6,6,1,27876816
2317,0.0,2019,9.103218845788414,2,1,7,16069184
2667,0.0,2013,26.082463978983956,4,4,12,9219682
2585,0.5,2012,18.305015776652493,3,2,1,11824603
5163,0.0,2023,28.932676138066533,6,5,20,35749335
2709,0.0,2011,37.20734023521182,4,4,0,14425635
5080,0.5,2019,23.99802834855471,6,5,3,41531786
1987,0.0,2015,40.63357645741161,2,3,7,6723265
1505,0.5,2023,16.90761979742628,1,2,0,14286994
4924,1.0,2024,21.895563401003205,6,6,2,56536503
3845,1.0,2010,25.894595444624287,4,4,1,32810046
4966,0.0,2015,32.491800941967085,6,6,13,30214163
5276,0.0,2014,24.028844405348917,6,6,5,19840403
1370,0.5,2011,36.59428544867666,1,2,3,14577393
986,1.0,2019,31.49952691211454,1,1,1,9841662
1117,0.0,2020,16.076611797770926,2,1,5,7592163
1692,0.0,2014,28.976608224583394,3,2,11,16832213
5782,0.0,2025,14.593305246866766,6,6,6,73874131
2224,0.0,2016,32.38758461792712,3,4,18,8106950
4724,0.0,2021,29.57886997445615,5,6,3,19324109
4439,0.0,2021,8.390935372041527,6,5,14,57642299
4258,0.0,2010,31.67382631991939,5,5,12,13899731
1523,1.0,2020,6.316120882563259,2,3,3,27941663
4913,0.0,2020,4.591447270687192,6,6,12,36830241
5747,1.0,2014,29.10468126884674,6,6,1,30558994
1614,0.5,2017,15.33662484605053,2,3,2,13405873
3210,0.0,2020,7.652701361071553,4,4,14,39955050
3983,0.5,2017,44.44042235928143,4,3,3,16563637
4364,0.0,2024,39.21186437607526,6,6,18,30269572
4805,0.0,2023,8.370942974599807,6,6,15,22002521
2241,0.0,2017,42.490569645007895,2,1,17,7726656
1232,1.0,2010,27.468887472692828,2,2,1,5721909
5598,0.0,2017,23.635333523664944,6,6,11,20097471
5766,0.0,2025,16.37928500633695,6,6,0,25392096
620,0.0,2024,14.80147229279037,1,1,11,7816485
4625,0.0,2017,5.083355716229898,5,6,2,19990672
5677,0.0,2014,8.573302869950535,6,5,10,37371126
3645,1.0,2020,12.474712282801114,4,4,3,39993707
4493,0.0,2020,33.26241533452515,5,6,5,17520861
1158,0.5,2015,43.21843129678659,2,3,3,8003821
4563,0.5,2025,21.216102653730502,6,5,1,42756775
2594,0.0,2011,17.011708735183074,4,4,3,25184433
2915,0.0,2023,38.73000495139044,4,4,17,20269805
2452,0.0,2011,30.793351762474334,4,3,2,8255939
5080,0.0,2024,11.39357663046419,6,5,20,38946581
4707,0.0,2010,24.448651913525676,5,6,20,16043954
846,0.5,2019,39.81461353797186,1,2,0,6065550
4035,0.0,2012,29.869426846556603,6,5,0,13679505
2816,1.0,2011,17.095386243088857,4,3,2,43892088
4811,0.0,2020,19.555926905345274,6,6,6,56830165
522,0.0,2017,40.48779130753487,1,1,12,1869359
4874,0.5,2014,32.00865573612242,6,5,0,20717675
4067,0.5,2016,23.197121725062694,6,5,2,32399448
2339,0.5,2011,30.676982321721173,3,3,2,26784084
3574,0.0,2017,31.001272916182298,5,5,8,21602945
3120,0.0,2010,25.74640519378949,3,3,20,9902864
5831,0.0,2013,28.42611922002576,6,6,20,56767319
4899,0.5,2016,16.211666969348993,6,5,2,23571223
5478,0.0,2024,16.06008802591526,6,6,10,43248635
5056,0.5,2020,15.592526690244318,6,6,3,74237380
700,1.0,2010,2.2212717618634477,1,2,0,6516104
1926,0.0,2012,37.353716312279836,2,2,9,6673368
5723,0.0,2025,7.507866810716837,6,6,1,44030950
5682,0.0,2012,4.691648221623924,6,5,17,21936608
3335,1.0,2014,19.3175297439061,4,5,0,18969287
1799,0.0,2012,21.83091552958992,3,4,13,10978103
2750,0.0,2021,12.211217222320716,3,2,7,31391504
4740,0.0,2013,43.066538629383444,6,5,18,25048656
2735,0.0,2015,7.914863423868767,3,3,2,19324328
1452,1.0,2013,26.031922377516985,1,2,3,7691920
4694,0.0,2010,27.67441069901668,5,5,17,26621838
1516,1.0,2016,29.66799326512579,1,1,2,14317035
3688,1.0,2017,35.82739158246132,5,5,0,33893161
4794,0.0,2016,38.99446161374398,6,6,3,27136903
5631,0.0,2014,13.479483797193817,6,6,3,60887119
1871,1.0,2016,44.37818740125248,2,1,1,27175639
1514,0.0,2016,18.91963321893488,1,2,19,5835292
5478,0.0,2010,35.394787281410025,6,5,6,17112881
4134,0.0,2017,2.3215494666801897,5,6,5,16992082
3787,0.5,2018,33.6698428956359,4,3,3,18522023
1709,0.5,2021,37.455214608284265,3,3,3,13437257
